,fga,fg3a,fta,per,ts_pct,usg_pct,bpm,season,player,win_pct,votes_first,points_won,points_max,award_share,g,mp_per_g,pts_per_g,trb_perg,ast_per_g,stl_per_g,blk_per_g,fg_pct,fg3_pct,ft_pct,ws,ws_per_48,all_star_votes,all_star_share
0,18.6,0.2,6.5,25.1,0.572,28.4,8.0,1980-81,Julius Erving,0.7560975609756098,28.0,454.0,690.0,0.658,82.0,35.0,24.6,8.0,4.4,2.1,1.8,0.521,0.222,0.787,13.8,0.231,180160,0.049
1,18.3,0.9,4.0,19.9,0.528,24.3,5.1,1980-81,Larry Bird,0.7560975609756098,20.0,423.0,690.0,0.613,82.0,39.5,21.2,10.9,5.5,2.0,0.8,0.478,0.27,0.863,10.8,0.16,114485,0.031
2,18.2,0.0,6.9,25.5,0.616,26.3,5.3,1980-81,Kareem Abdul-Jabbar,0.6585365853658537,8.0,286.0,690.0,0.414,80.0,37.2,26.2,10.3,3.4,0.7,2.9,0.574,0.0,0.766,14.3,0.23,201621,0.055
3,19.3,0.0,10.1,25.1,0.585,27.6,3.7,1980-81,Moses Malone,0.4878048780487805,8.0,180.0,690.0,0.261,80.0,40.6,27.8,14.8,1.8,1.0,1.9,0.522,0.333,0.757,13.7,0.202,184410,0.051
4,21.1,0.4,7.6,22.9,0.555,32.3,1.6,1980-81,George Gervin,0.6341463414634146,1.0,83.0,690.0,0.12,82.0,33.7,27.1,5.1,3.2,1.1,0.7,0.492,0.257,0.826,10.5,0.182,286463,0.079
5,15.2,0.1,5.0,22.0,0.583,23.3,5.9,1980-81,Marques Johnson,0.7317073170731707,1.0,73.0,690.0,0.106,76.0,33.4,20.3,6.8,4.6,1.5,0.5,0.552,0.0,0.706,11.2,0.211,158253,0.043
6,14.2,0.0,4.8,25.2,0.579,27.1,5.0,1980-81,Robert Parish,0.7560975609756098,0.0,53.0,690.0,0.077,82.0,28.0,18.9,9.5,1.8,1.0,2.6,0.545,0.0,0.71,10.9,0.228,0,0
7,15.4,0.6,6.3,17.0,0.516,24.6,2.0,1980-81,Dennis Johnson,0.6951219512195121,0.0,50.0,690.0,0.072,79.0,33.1,18.8,4.6,3.7,1.7,0.8,0.436,0.216,0.82,8.4,0.154,129664,0.036
8,9.6,0.1,5.2,14.3,0.582,17.5,-1.3,1980-81,Tiny Archibald,0.7560975609756098,0.0,32.0,690.0,0.046,80.0,35.3,13.8,2.2,7.7,0.9,0.2,0.499,0.0,0.816,6.9,0.118,0,0
9,18.5,0.2,4.1,18.0,0.556,24.5,0.8,1980-81,Jamaal Wilkes,0.6585365853658537,0.0,19.0,690.0,0.028,81.0,37.4,22.6,5.4,2.9,1.5,0.4,0.526,0.077,0.758,8.5,0.135,0,0
10,15.9,0.5,6.1,25.7,0.582,24.3,9.2,1980-81,Magic Johnson,0.6585365853658537,0.0,18.0,690.0,0.026,37.0,37.1,21.6,8.6,8.6,3.4,0.7,0.532,0.176,0.76,6.4,0.225,185754,0.051
11,20.3,0.1,9.8,24.3,0.622,28.4,4.6,1980-81,Adrian Dantley,0.34146341463414637,1.0,15.0,690.0,0.022,80.0,42.7,30.7,6.4,4.0,1.4,0.2,0.559,0.286,0.806,13.6,0.191,145724,0.04
12,13.4,0.5,5.4,17.3,0.553,23.3,-1.1,1980-81,Phil Ford,0.4878048780487805,1.0,15.0,690.0,0.022,66.0,34.7,17.5,1.9,8.8,1.5,0.1,0.478,0.306,0.831,5.2,0.11,0,0
13,15.4,0.1,5.4,19.9,0.617,23.2,3.3,1980-81,Bernard King,0.47560975609756095,0.0,12.0,690.0,0.017,81.0,36.0,21.9,6.8,3.5,0.9,0.4,0.588,0.333,0.703,9.1,0.15,0,0
14,14.5,0.4,2.7,14.9,0.484,24.3,-2.8,1980-81,Kelvin Ransey,0.5487804878048781,1.0,11.0,690.0,0.016,80.0,30.4,15.2,2.4,6.9,1.1,0.1,0.452,0.097,0.749,2.8,0.056,0,0
15,16.0,0.1,5.0,18.0,0.512,23.6,1.5,1980-81,Jack Sikma,0.4146341463414634,0.0,11.0,690.0,0.016,82.0,35.6,18.7,10.4,3.0,1.0,1.1,0.454,0.0,0.823,8.0,0.132,134474,0.037
16,18.4,0.5,6.4,20.3,0.58,26.8,2.4,1980-81,Otis Birdsong,0.4878048780487805,0.0,7.0,690.0,0.01,71.0,36.5,24.6,3.6,3.3,1.3,0.3,0.544,0.286,0.697,8.2,0.152,0,0
17,14.1,1.3,4.3,17.1,0.511,20.0,4.5,1980-81,Micheal Ray Richardson,0.6097560975609756,0.0,7.0,690.0,0.01,79.0,40.2,16.4,6.9,7.9,2.9,0.4,0.469,0.225,0.663,6.9,0.104,0,0
18,15.6,0.0,4.8,14.9,0.531,21.5,0.0,1980-81,Truck Robinson,0.6951219512195121,0.0,6.0,690.0,0.009,82.0,37.7,18.8,9.6,2.5,0.8,0.5,0.505,0.0,0.629,7.6,0.119,0,0
19,13.4,1.1,6.7,18.4,0.578,23.1,2.1,1980-81,Reggie Theus,0.5487804878048781,0.0,6.0,690.0,0.009,82.0,34.4,18.9,3.5,5.2,1.5,0.2,0.495,0.2,0.809,9.2,0.156,0,0
20,15.3,0.2,3.2,15.5,0.511,21.8,-1.2,1980-81,Norm Nixon,0.6585365853658537,0.0,5.0,690.0,0.007,79.0,37.5,17.1,2.9,8.8,1.8,0.1,0.476,0.167,0.778,5.5,0.089,0,0
21,10.0,0.0,6.5,21.7,0.699,18.5,4.9,1980-81,Artis Gilmore,0.5487804878048781,0.0,4.0,690.0,0.006,82.0,34.5,17.9,10.1,2.1,0.6,2.4,0.67,0.0,0.705,12.3,0.208,0,0
22,10.7,0.0,4.1,19.7,0.573,21.8,3.4,1980-81,Bob Lanier,0.7317073170731707,0.0,4.0,690.0,0.006,67.0,26.2,14.3,6.2,2.7,1.1,1.2,0.525,1.0,0.751,6.8,0.185,0,0
23,8.1,0.2,1.8,12.2,0.53,13.5,1.5,1980-81,Michael Cooper,0.6585365853658537,0.0,3.0,690.0,0.004,81.0,32.4,9.4,4.1,4.1,1.6,1.0,0.491,0.211,0.785,5.0,0.092,0,0
24,14.1,0.2,3.2,18.4,0.579,25.6,0.9,1980-81,Walter Davis,0.6951219512195121,0.0,3.0,690.0,0.004,78.0,28.0,18.0,2.6,3.9,1.2,0.2,0.539,0.412,0.836,7.1,0.157,100546,0.028
25,4.2,0.0,1.3,13.5,0.517,10.4,3.2,1980-81,George Johnson,0.6341463414634146,0.0,3.0,690.0,0.004,82.0,23.6,5.0,7.3,1.1,0.6,3.4,0.473,0.0,0.734,4.5,0.112,0,0
26,9.3,0.0,4.3,20.1,0.604,20.8,5.0,1980-81,Bobby Jones,0.7560975609756098,0.0,3.0,690.0,0.004,81.0,25.3,13.5,5.4,2.8,1.2,0.9,0.539,0.0,0.813,9.2,0.217,0,0
27,21.8,0.1,4.7,17.5,0.513,26.9,-1.5,1980-81,Mike Mitchell,0.34146341463414637,0.0,3.0,690.0,0.004,82.0,39.0,24.5,6.1,1.7,0.8,0.6,0.476,0.444,0.784,6.0,0.091,0,0
28,13.3,0.0,5.9,19.4,0.557,26.1,-0.3,1980-81,James Silas,0.6341463414634146,0.0,3.0,690.0,0.004,75.0,27.4,17.7,3.1,3.8,0.7,0.2,0.477,0.0,0.85,7.0,0.164,116492,0.032
29,11.7,0.1,2.5,15.1,0.522,21.1,1.6,1980-81,Quinn Buckner,0.7317073170731707,0.0,1.0,690.0,0.001,82.0,29.1,13.3,3.6,4.7,2.4,0.0,0.493,0.167,0.734,5.4,0.108,0,0
30,6.0,0.0,2.4,10.1,0.512,11.3,0.8,1980-81,Caldwell Jones,0.7560975609756098,0.0,1.0,690.0,0.001,81.0,32.6,7.2,10.0,1.5,0.7,1.7,0.449,0.0,0.767,5.5,0.1,0,0
31,22.5,0.1,10.2,26.8,0.576,29.9,4.3,1981-82,Moses Malone,0.5609756097560976,40.0,507.0,690.0,0.735,81.0,42.0,31.1,14.7,1.8,0.9,1.5,0.519,0.0,0.762,15.4,0.218,136014,0.027
32,18.4,0.7,4.9,22.6,0.557,25.2,7.5,1981-82,Larry Bird,0.7682926829268293,20.0,406.0,690.0,0.588,77.0,38.0,22.9,10.9,5.8,1.9,0.9,0.503,0.212,0.863,12.5,0.205,0,0
33,17.6,0.1,6.7,25.9,0.593,28.1,7.8,1981-82,Julius Erving,0.7073170731707317,1.0,203.0,690.0,0.294,81.0,34.4,24.4,6.9,3.9,2.0,1.7,0.546,0.273,0.763,13.3,0.229,304600,0.059
34,15.4,0.0,4.4,22.6,0.571,25.5,3.8,1981-82,Robert Parish,0.7682926829268293,4.0,131.0,690.0,0.19,80.0,31.7,19.9,10.8,1.8,0.9,2.4,0.542,0.0,0.71,10.0,0.19,0,0
35,19.9,0.5,5.5,21.8,0.526,28.5,4.2,1981-82,Gus Williams,0.6341463414634146,2.0,115.0,690.0,0.167,80.0,36.0,23.4,3.1,6.9,2.2,0.5,0.486,0.225,0.734,10.2,0.171,0,0
36,25.2,0.5,8.1,24.2,0.562,35.0,1.7,1981-82,George Gervin,0.5853658536585366,1.0,110.0,690.0,0.159,79.0,35.7,32.3,5.0,2.4,1.0,0.6,0.5,0.278,0.864,10.7,0.182,209549,0.041
37,13.3,0.2,7.2,20.1,0.601,21.0,5.5,1981-82,Sidney Moncrief,0.6707317073170732,1.0,101.0,690.0,0.146,80.0,37.3,19.8,6.7,4.8,1.7,0.3,0.523,0.071,0.817,13.4,0.216,0,0
38,13.3,0.4,5.6,22.9,0.59,20.1,8.3,1981-82,Magic Johnson,0.6951219512195121,0.0,67.0,690.0,0.097,78.0,38.3,18.6,9.6,9.5,2.7,0.4,0.537,0.207,0.76,12.9,0.207,0,0
39,14.8,0.2,6.4,20.6,0.559,22.5,4.1,1981-82,Jack Sikma,0.6341463414634146,0.0,33.0,690.0,0.048,82.0,37.2,19.6,12.7,3.4,1.2,1.3,0.479,0.154,0.855,12.6,0.199,224047,0.044
40,17.1,0.0,5.8,23.4,0.608,25.6,4.3,1981-82,Kareem Abdul-Jabbar,0.6951219512195121,0.0,31.0,690.0,0.045,76.0,35.2,23.9,8.7,3.0,0.8,2.7,0.579,0.0,0.706,10.7,0.192,265200,0.052
41,14.9,0.1,6.1,19.5,0.527,24.6,3.3,1981-82,Dan Roundfield,0.5121951219512195,0.0,14.0,690.0,0.02,61.0,36.3,18.6,11.8,2.7,1.0,1.5,0.466,0.2,0.76,6.5,0.141,253710,0.049
42,15.6,0.3,7.6,16.4,0.57,23.3,1.2,1981-82,Kelly Tripucka,0.47560975609756095,0.0,14.0,690.0,0.02,82.0,37.5,21.6,5.4,3.3,1.1,0.2,0.496,0.227,0.797,7.5,0.117,0,0
43,18.9,0.1,5.4,22.2,0.596,25.3,4.1,1981-82,Alex English,0.5609756097560976,0.0,12.0,690.0,0.017,82.0,36.8,25.4,6.8,5.3,1.1,1.5,0.551,0.0,0.84,9.5,0.152,169466,0.033
44,16.5,0.1,6.3,19.8,0.6,25.3,2.7,1981-82,Bernard King,0.5487804878048781,0.0,10.0,690.0,0.014,79.0,36.2,23.2,5.9,3.6,1.0,0.3,0.566,0.2,0.705,8.7,0.147,0,0
45,19.6,0.0,10.1,24.2,0.631,27.9,4.6,1981-82,Adrian Dantley,0.3048780487804878,0.0,7.0,690.0,0.01,81.0,39.8,30.3,6.3,4.0,1.2,0.2,0.57,0.333,0.792,12.6,0.187,256837,0.05
46,16.9,0.7,5.7,19.0,0.527,27.4,3.9,1981-82,Ray Williams,0.5365853658536586,0.0,6.0,690.0,0.009,82.0,33.3,20.4,4.0,6.0,2.4,0.5,0.462,0.167,0.832,7.9,0.139,0,0
47,9.8,0.2,2.3,14.3,0.556,17.5,1.2,1981-82,Michael Cooper,0.6951219512195121,0.0,3.0,690.0,0.004,76.0,28.9,11.9,3.5,3.0,1.6,0.8,0.517,0.118,0.813,5.0,0.109,0,0
48,15.3,0.1,8.1,23.1,0.608,26.0,1.3,1981-82,Dan Issel,0.5609756097560976,0.0,3.0,690.0,0.004,81.0,30.5,22.9,7.5,2.2,0.8,0.7,0.527,0.667,0.834,9.8,0.19,0,0
49,12.7,0.1,4.3,18.0,0.566,22.1,2.9,1981-82,Marques Johnson,0.6707317073170732,0.0,3.0,690.0,0.004,60.0,31.7,16.5,6.1,3.6,1.0,0.6,0.532,0.0,0.7,6.2,0.158,216801,0.042
50,14.8,0.8,6.0,14.5,0.487,25.0,-1.0,1981-82,Isiah Thomas,0.47560975609756095,0.0,3.0,690.0,0.004,72.0,33.8,17.0,2.9,7.8,2.1,0.2,0.424,0.288,0.704,2.3,0.046,0,0
51,15.4,0.5,6.2,16.7,0.54,23.6,1.7,1981-82,Dennis Johnson,0.5609756097560976,0.0,1.0,690.0,0.001,80.0,36.7,19.5,5.1,4.6,1.3,0.7,0.47,0.19,0.806,8.1,0.132,123287,0.024
52,16.5,0.0,5.6,19.2,0.548,22.9,3.0,1981-82,Mychal Thompson,0.5121951219512195,0.0,1.0,690.0,0.001,79.0,39.6,20.8,11.7,4.0,0.9,1.4,0.523,0.0,0.628,8.2,0.125,0,0
53,17.9,0.0,5.0,18.7,0.532,28.6,0.3,1981-82,Jay Vincent,0.34146341463414637,0.0,1.0,690.0,0.001,81.0,32.4,21.4,7.0,2.2,1.1,0.3,0.497,0.25,0.716,5.6,0.102,0,0
54,17.3,0.0,4.1,16.5,0.554,23.6,-0.7,1981-82,Jamaal Wilkes,0.6951219512195121,0.0,1.0,690.0,0.001,82.0,35.4,21.1,4.8,1.7,1.1,0.3,0.525,0.0,0.732,7.7,0.127,0,0
55,10.7,0.0,4.7,17.2,0.603,18.2,1.8,1981-82,Buck Williams,0.5365853658536586,0.0,1.0,690.0,0.001,82.0,34.5,15.5,12.3,1.3,1.0,1.0,0.582,0.0,0.624,8.9,0.152,0,0
56,16.7,0.0,10.1,25.1,0.578,26.0,3.4,1982-83,Moses Malone,0.7926829268292683,69.0,720.0,750.0,0.96,78.0,37.5,24.5,15.3,1.3,1.1,2.0,0.501,0.0,0.761,15.1,0.248,216802,0.032
57,18.7,1.0,5.3,24.1,0.561,25.0,7.6,1982-83,Larry Bird,0.6829268292682927,1.0,364.0,750.0,0.485,79.0,37.7,23.6,11.0,5.8,1.9,0.9,0.504,0.286,0.84,14.0,0.225,380485,0.056
58,11.8,0.3,4.8,23.0,0.603,19.0,7.4,1982-83,Magic Johnson,0.7073170731707317,2.0,304.5,750.0,0.406,79.0,36.8,16.8,8.6,10.5,2.2,0.6,0.548,0.0,0.8,12.5,0.207,212518,0.031
59,15.2,0.1,7.9,22.6,0.602,24.7,5.7,1982-83,Sidney Moncrief,0.6219512195121951,0.0,226.0,750.0,0.301,76.0,35.7,22.5,5.8,3.9,1.5,0.3,0.524,0.1,0.826,13.2,0.233,215065,0.032
60,16.3,0.1,6.0,23.1,0.566,25.5,6.3,1982-83,Julius Erving,0.7926829268292683,3.0,112.0,750.0,0.149,72.0,33.6,21.4,6.8,3.7,1.6,1.8,0.517,0.286,0.759,10.9,0.217,432230,0.064
61,22.6,0.1,6.0,24.1,0.561,28.9,4.7,1982-83,Alex English,0.5487804878048781,0.0,42.0,750.0,0.056,82.0,36.4,28.4,7.3,4.8,1.4,1.5,0.516,0.167,0.829,10.3,0.166,0,0
62,11.1,0.0,6.4,18.6,0.611,18.4,3.3,1982-83,Buck Williams,0.5975609756097561,0.0,40.0,750.0,0.053,82.0,36.1,17.0,12.5,1.5,1.1,1.3,0.588,0.0,0.62,11.4,0.185,0,0
63,10.8,0.1,6.0,21.2,0.668,19.4,3.6,1982-83,Artis Gilmore,0.6463414634146342,0.0,33.0,750.0,0.044,82.0,34.1,18.0,12.0,1.5,0.5,2.3,0.626,0.0,0.74,11.0,0.189,270313,0.04
64,19.9,0.4,7.8,20.5,0.561,29.1,1.1,1982-83,George Gervin,0.6463414634146342,0.0,30.0,750.0,0.04,78.0,36.3,26.2,4.6,3.4,1.1,0.9,0.487,0.364,0.853,9.4,0.159,343977,0.051
65,15.5,0.0,4.7,23.6,0.619,24.6,3.8,1982-83,Kareem Abdul-Jabbar,0.7073170731707317,0.0,15.0,750.0,0.02,79.0,32.3,21.8,7.5,2.5,0.8,2.2,0.588,0.0,0.749,10.9,0.205,283821,0.042
66,13.9,0.1,6.4,19.6,0.546,22.5,3.2,1982-83,Jack Sikma,0.5853658536585366,0.0,13.0,750.0,0.017,75.0,34.2,18.2,11.4,3.1,1.2,0.9,0.464,0.0,0.837,9.8,0.183,215447,0.032
67,13.3,0.0,6.9,19.4,0.595,23.0,4.3,1982-83,Jeff Ruland,0.5121951219512195,0.0,12.0,750.0,0.016,79.0,36.2,19.4,11.0,3.0,0.9,1.0,0.552,0.333,0.689,10.1,0.169,0,0
68,18.7,0.0,5.9,22.8,0.557,26.0,3.5,1982-83,Terry Cummings,0.3048780487804878,0.0,10.0,750.0,0.013,70.0,36.2,23.7,10.6,2.5,1.8,0.9,0.523,0.0,0.709,8.7,0.164,0,0
69,13.6,0.0,4.6,16.1,0.528,22.5,0.4,1982-83,Maurice Lucas,0.6463414634146342,0.0,9.0,750.0,0.012,77.0,33.6,16.5,10.4,2.8,0.7,0.6,0.474,0.333,0.781,7.1,0.132,0,0
70,6.4,0.0,3.0,13.8,0.543,17.7,1.2,1982-83,Alton Lister,0.6219512195121951,0.0,5.0,750.0,0.007,80.0,23.6,8.4,7.1,1.4,0.6,2.2,0.529,0.0,0.537,3.8,0.096,0,0
71,16.8,0.1,5.7,20.3,0.566,29.1,3.4,1982-83,Bernard King,0.5365853658536586,0.0,4.0,750.0,0.005,68.0,32.5,21.9,4.8,2.9,1.3,0.2,0.528,0.0,0.722,7.5,0.163,188213,0.028
72,19.0,1.5,6.4,18.9,0.525,26.1,2.4,1982-83,Isiah Thomas,0.45121951219512196,0.0,4.0,750.0,0.005,81.0,38.2,22.9,4.0,7.8,2.5,0.4,0.472,0.288,0.71,7.4,0.115,367969,0.054
73,16.2,0.2,5.0,18.1,0.545,23.7,0.6,1982-83,Larry Drew,0.5487804878048781,0.0,3.0,750.0,0.004,75.0,35.9,20.1,2.8,8.1,1.7,0.1,0.492,0.125,0.82,7.2,0.128,0,0
74,17.3,0.5,4.6,20.5,0.517,25.8,2.7,1982-83,Gus Williams,0.5853658536585366,0.0,3.0,750.0,0.004,80.0,34.5,20.0,2.6,8.0,2.3,0.3,0.477,0.047,0.751,8.5,0.148,245373,0.036
75,15.5,0.4,5.8,18.8,0.526,24.2,2.4,1982-83,Dan Roundfield,0.524390243902439,0.0,2.0,750.0,0.003,77.0,36.5,19.0,11.4,2.9,0.8,1.5,0.47,0.185,0.749,7.4,0.127,194187,0.029
76,17.8,0.3,4.5,21.1,0.543,25.7,4.8,1982-83,Marques Johnson,0.6219512195121951,0.0,1.5,750.0,0.002,80.0,35.7,21.4,7.0,4.5,1.3,0.7,0.509,0.2,0.735,10.7,0.18,0,0
77,14.2,0.2,2.1,13.9,0.498,20.9,-2.2,1982-83,Norm Nixon,0.7073170731707317,0.0,1.0,750.0,0.001,79.0,34.3,15.1,2.6,7.2,1.3,0.1,0.475,0.0,0.744,3.9,0.069,0,0
78,18.7,0.6,6.8,21.8,0.613,24.9,1.6,1982-83,Kiki Vandeweghe,0.5487804878048781,0.0,1.0,750.0,0.001,82.0,35.5,26.7,5.3,2.5,0.8,0.5,0.547,0.294,0.875,11.0,0.182,0,0
79,19.5,0.9,5.3,24.2,0.552,26.7,7.8,1983-84,Larry Bird,0.7560975609756098,52.0,652.0,760.0,0.858,79.0,38.3,24.2,10.1,6.6,1.8,0.9,0.492,0.247,0.888,13.6,0.215,419327,0.039
80,18.1,0.1,7.3,22.7,0.619,28.7,3.6,1983-84,Bernard King,0.573170731707317,11.0,373.0,760.0,0.491,77.0,34.6,26.3,5.1,2.1,1.0,0.2,0.572,0.0,0.779,12.1,0.218,0,0
81,11.6,0.4,5.3,22.6,0.628,19.5,6.1,1983-84,Magic Johnson,0.6585365853658537,5.0,305.0,760.0,0.401,67.0,38.3,17.6,7.3,13.1,2.2,0.7,0.565,0.207,0.81,10.2,0.191,578795,0.054
82,15.5,0.0,4.9,21.3,0.608,25.1,2.8,1983-84,Kareem Abdul-Jabbar,0.6585365853658537,3.0,153.0,760.0,0.201,80.0,32.8,21.5,7.3,2.6,0.7,1.8,0.578,0.0,0.723,8.9,0.163,545568,0.05
83,17.7,0.8,6.5,20.9,0.52,25.4,4.3,1983-84,Isiah Thomas,0.5975609756097561,1.0,115.0,760.0,0.151,82.0,36.7,21.3,4.0,11.1,2.5,0.4,0.462,0.338,0.733,9.1,0.144,484039,0.045
84,17.2,0.3,6.3,22.9,0.562,27.2,5.9,1983-84,Julius Erving,0.6341463414634146,1.0,98.0,760.0,0.129,77.0,34.8,22.4,6.9,4.0,1.8,1.8,0.512,0.333,0.754,10.1,0.18,707012,0.065
85,18.2,0.1,12.0,24.6,0.652,28.2,4.4,1983-84,Adrian Dantley,0.5487804878048781,1.0,88.0,760.0,0.116,79.0,37.8,30.6,5.7,3.9,0.8,0.1,0.558,0.25,0.859,14.6,0.235,339231,0.031
86,14.2,0.2,7.9,19.8,0.591,22.2,4.8,1983-84,Sidney Moncrief,0.6097560975609756,1.0,70.0,760.0,0.092,79.0,38.9,20.9,6.7,4.5,1.4,0.3,0.498,0.278,0.848,12.7,0.198,353681,0.033
87,13.8,0.1,8.5,19.6,0.633,23.0,4.3,1983-84,Jeff Ruland,0.4268292682926829,1.0,38.0,760.0,0.05,75.0,41.1,22.2,12.3,3.9,0.9,1.0,0.579,0.143,0.733,9.3,0.144,0,0
88,15.5,0.1,10.2,21.8,0.566,26.4,0.7,1983-84,Moses Malone,0.6341463414634146,0.0,35.0,760.0,0.046,71.0,36.8,22.7,13.4,1.4,1.0,1.5,0.483,0.0,0.75,9.5,0.175,687741,0.064
89,22.3,0.7,7.9,23.5,0.572,33.4,3.3,1983-84,Mark Aguirre,0.524390243902439,0.0,28.0,760.0,0.037,79.0,36.7,29.5,5.9,4.5,1.0,0.3,0.524,0.268,0.749,9.0,0.149,0,0
90,12.7,0.1,4.5,19.2,0.59,18.2,2.4,1983-84,Bill Laimbeer,0.5975609756097561,0.0,9.0,760.0,0.012,82.0,34.9,17.3,12.2,1.8,0.6,1.0,0.53,0.0,0.866,10.8,0.181,143825,0.013
91,11.2,0.2,2.9,18.0,0.532,16.9,1.4,1983-84,Rickey Green,0.5487804878048781,0.0,8.0,760.0,0.011,81.0,34.2,13.2,2.8,9.2,2.7,0.2,0.486,0.118,0.821,7.9,0.138,0,0
92,18.8,0.9,6.7,18.8,0.512,31.3,0.2,1983-84,World B. Free,0.34146341463414637,0.0,1.0,760.0,0.001,75.0,31.7,22.3,2.9,3.0,1.3,0.1,0.445,0.319,0.784,5.3,0.107,0,0
93,17.4,0.2,4.6,19.4,0.534,25.2,3.8,1983-84,Marques Johnson,0.6097560975609756,0.0,1.0,760.0,0.001,74.0,36.7,20.7,6.5,4.3,1.6,0.6,0.502,0.154,0.709,8.6,0.152,290236,0.027
94,22.0,1.6,5.7,26.5,0.585,28.5,8.5,1984-85,Larry Bird,0.7682926829268293,73.0,763.0,780.0,0.978,80.0,39.5,28.7,10.5,6.6,1.6,1.2,0.522,0.427,0.882,15.7,0.238,598705,0.047
95,11.7,0.5,6.0,23.2,0.637,20.5,5.4,1984-85,Magic Johnson,0.7560975609756098,1.0,264.0,780.0,0.338,77.0,36.1,18.3,6.2,12.6,1.5,0.3,0.561,0.189,0.843,12.7,0.22,788954,0.063
96,16.3,0.0,11.4,22.5,0.577,26.8,1.5,1984-85,Moses Malone,0.7073170731707317,0.0,218.0,780.0,0.279,79.0,37.4,24.6,13.1,1.6,0.8,1.6,0.469,0.0,0.815,11.9,0.193,927779,0.074
97,15.3,0.0,5.0,22.9,0.628,24.3,4.9,1984-85,Kareem Abdul-Jabbar,0.7560975609756098,0.0,206.0,780.0,0.264,79.0,33.3,22.0,7.9,3.2,0.8,2.1,0.599,0.0,0.732,11.2,0.204,459088,0.036
98,19.4,0.0,5.9,22.1,0.536,28.8,3.8,1984-85,Terry Cummings,0.7195121951219512,2.0,138.0,780.0,0.177,79.0,34.5,23.6,9.1,2.9,1.5,0.8,0.495,0.0,0.741,10.7,0.189,0,0
99,19.8,0.6,9.1,25.8,0.592,29.8,8.2,1984-85,Michael Jordan,0.4634146341463415,2.0,134.0,780.0,0.172,82.0,38.3,28.2,6.5,5.9,2.4,0.8,0.515,0.173,0.845,14.0,0.213,0,0
100,23.7,0.2,10.0,25.2,0.585,35.1,4.3,1984-85,Bernard King,0.2926829268292683,0.0,70.0,780.0,0.09,55.0,37.5,32.9,5.8,3.7,1.3,0.3,0.53,0.1,0.772,7.1,0.166,0,0
101,15.9,0.5,7.5,20.1,0.565,23.6,4.7,1984-85,Sidney Moncrief,0.7195121951219512,0.0,65.0,780.0,0.083,73.0,37.5,21.7,5.4,5.2,1.6,0.5,0.483,0.273,0.828,11.2,0.197,574926,0.046
102,17.4,1.4,6.1,22.2,0.529,24.0,5.2,1984-85,Isiah Thomas,0.5609756097560976,0.0,63.0,780.0,0.081,81.0,38.1,21.2,4.5,13.9,2.3,0.3,0.458,0.257,0.809,11.2,0.173,527370,0.042
103,18.3,0.1,5.5,17.4,0.533,25.9,0.8,1984-85,Ralph Sampson,0.5853658536585366,0.0,26.0,780.0,0.033,82.0,37.6,22.1,10.4,2.7,1.0,2.0,0.502,0.0,0.676,6.2,0.096,457271,0.036
104,16.1,0.0,7.2,21.8,0.604,24.1,2.7,1984-85,Calvin Natt,0.6341463414634146,0.0,22.0,780.0,0.028,78.0,34.1,23.3,7.8,3.1,1.0,0.4,0.546,0.0,0.793,10.2,0.185,0,0
105,22.4,0.1,5.7,21.6,0.561,29.3,2.4,1984-85,Alex English,0.6341463414634146,0.0,12.0,780.0,0.015,81.0,36.1,27.9,5.7,4.2,1.2,0.6,0.518,0.2,0.829,8.9,0.146,510853,0.04
106,15.3,0.0,6.7,21.1,0.564,23.5,3.4,1984-85,Hakeem Olajuwon,0.5853658536585366,0.0,12.0,780.0,0.015,82.0,35.5,20.6,11.9,1.4,1.2,2.7,0.538,0.0,0.613,10.2,0.168,0,0
107,17.9,1.4,3.8,19.8,0.513,24.0,5.1,1984-85,Micheal Ray Richardson,0.5121951219512195,0.0,11.0,780.0,0.014,82.0,38.1,20.1,5.6,8.2,3.0,0.3,0.469,0.252,0.767,8.7,0.134,0,0
108,13.1,1.5,5.1,16.2,0.582,23.3,0.0,1984-85,Andrew Toney,0.7073170731707317,0.0,5.0,780.0,0.006,70.0,32.0,17.8,2.5,5.2,0.9,0.3,0.492,0.371,0.862,5.5,0.118,0,0
109,8.2,0.0,3.3,13.6,0.502,14.1,2.1,1984-85,Mark Eaton,0.5,0.0,4.0,780.0,0.005,82.0,34.3,9.7,11.3,1.5,0.4,5.6,0.449,0.0,0.712,5.4,0.093,0,0
110,11.6,0.3,5.2,17.6,0.577,19.2,4.4,1984-85,Paul Pressey,0.7195121951219512,0.0,3.0,780.0,0.004,80.0,36.0,16.1,5.4,6.8,1.6,0.7,0.517,0.35,0.758,9.6,0.16,0,0
111,13.9,0.1,5.8,20.4,0.564,22.2,4.5,1984-85,Jack Sikma,0.3780487804878049,0.0,3.0,780.0,0.004,68.0,35.3,18.5,10.6,4.2,1.2,1.3,0.489,0.2,0.852,8.3,0.166,228578,0.018
112,23.3,1.0,7.4,20.9,0.514,32.5,1.1,1984-85,Dominique Wilkins,0.4146341463414634,0.0,3.0,780.0,0.004,81.0,37.3,27.4,6.9,2.5,1.7,0.7,0.451,0.309,0.806,7.6,0.121,0,0
